montant,nb_achats,recence,satisfaction
106.16,1,216.62,5.0
315.88,2,398.94,3.0
105.29,1,278.48,5.0
97.87,1,290.37,2.0
61.92,1,83.49,4.0
62.11,1,27.36,2.0
339.55,3,274.7,2.333333333333333
156.60000000000002,1,431.52,5.0
158.69,1,458.67,5.0
67.5,1,499.77,1.0
143.61,1,455.92,4.0
73.1,1,4.86,1.0
117.9,1,72.52,3.0
151.77,1,212.76,5.0
267.62,1,104.7,4.0
38.78,1,172.92,1.0
51.93,1,696.92,5.0
394.77,1,439.45,3.0
63.0,1,209.59,5.0
131.44,1,525.76,5.0
44.23,1,96.32,4.0
54.62,1,277.68,3.0
114.78,1,170.82,4.0
98.9,1,485.82,5.0
105.75,1,182.35,3.0
130.66,1,91.52,5.0
401.45,1,404.75,5.0
112.3,1,348.39,5.0
152.5,1,165.4,4.0
77.75,1,283.82,3.0
133.69,1,159.79,5.0
45.27,3,215.36,3.6666666666666665
81.11000000000001,1,269.98,5.0
133.31,1,124.63,5.0
62.24,2,176.93,1.0
86.36,3,122.68,3.0
116.85,1,290.55,4.0
211.65,1,137.73,1.0
536.3,1,58.84,5.0
131.06,1,20.88,5.0
176.78,4,83.68,5.0
257.93,1,457.68,4.0
43.95,1,183.77,5.0
58.16,1,162.62,4.0
57.71,4,99.86,3.0
39.36,1,182.5,5.0
188.76,1,89.73,4.0
144.26,1,305.72,1.0
64.22,1,159.85,5.0
57.96,1,101.72,5.0
299.24,1,220.4,1.0
486.95,1,198.8,5.0
172.42999999999998,1,153.69,4.0
57.29,2,128.52,4.5
44.24,2,31.88,3.0
37.66,3,132.98,1.0
89.17,1,195.72,5.0
74.10000000000001,1,67.55,1.0
206.57,1,153.65,2.0
134.38,1,303.54,5.0
129.43,1,411.41,4.0
148.0,1,77.49,2.0
178.27,1,298.69,5.0
41.69,1,149.79,4.0
34.83,2,27.87,2.0
32.37,1,113.98,3.0
181.95,1,167.92,5.0
34.3,2,404.8,2.0
1482.42,1,313.43,5.0
169.37,1,228.88,5.0
142.64,1,271.9,5.0
22.29,1,33.5,3.0
135.77,1,354.63,5.0
195.91,1,363.4,1.0
284.2,1,478.44,5.0
50.35,1,69.95,5.0
190.13,1,176.86,5.0
357.03,1,367.63,2.0
44.1,1,237.9,4.0
1127.29,1,131.92,1.0
220.04,1,397.44,4.0
219.2,1,40.54,5.0
759.25,1,523.39,3.0
169.94,2,152.67,1.0
186.04,1,140.67,1.0
115.35,1,323.93,4.0
287.45,1,177.5,5.0
93.72,1,490.93,2.0
27.68,2,463.77,3.0
139.0,1,368.95,1.0
81.72,1,214.52,5.0
42.08,1,259.77,4.0
237.07,1,324.98,5.0
100.35,1,272.81,5.0
184.69,1,105.46,4.0
708.95,1,270.4,5.0
160.75,1,471.95,5.0
69.23,1,145.77,5.0
69.22,1,171.69,5.0
42.46,2,48.62,2.0
98.44,1,107.79,5.0
91.95,1,143.37,4.0
165.8,1,378.5,5.0
44.42,1,514.85,5.0
285.76,1,175.89,5.0
164.15,1,18.56,4.0
97.17,2,200.87,4.0
315.84,1,322.94,4.0
200.84,1,385.44,4.0
25.69,2,149.65,5.0
151.09,1,380.92,5.0
21.77,1,204.55,1.0
312.92,1,68.8,4.0
61.59,1,457.83,5.0
58.27,1,458.91,5.0
61.1,1,296.02,4.0
160.22,1,159.5,5.0
221.29,1,148.9,4.0
52.78,1,175.51,1.0
186.34,1,293.75,3.0
225.03,1,340.97,4.0
277.57,1,321.62,5.0
63.71,1,83.81,5.0
92.73,1,59.87,4.0
36.15,2,215.57,5.0
164.32,1,50.08,3.0
69.9,1,131.42,4.0
83.17,1,195.39,5.0
79.56,1,346.8,4.0
123.33,1,20.36,1.0
115.45,1,81.98,5.0
106.15,1,172.31,1.0
35.91,1,83.5,5.0
226.12,2,350.44,3.0
227.38,2,97.8,5.0
46.0,1,235.89,5.0
198.62,1,77.01,5.0
52.34,1,61.85,5.0
96.88,1,257.92,5.0
39.04,1,127.53,5.0
134.23,1,155.71,4.0
103.49,1,209.75,4.0
28.62,1,300.66,4.0
48.83,1,9.71,4.0
169.11,1,353.03,1.0
58.82,1,117.93,5.0
38.91,1,236.52,5.0
194.55,1,184.7,5.0
117.57,1,142.95,5.0
42.36,1,83.75,5.0
151.61,1,184.8,1.0
37.61,1,509.65,3.0
116.38,1,10.29,1.0
35.379999999999995,1,119.94,5.0
219.18,1,146.75,5.0
65.94,1,175.38,5.0
69.13,1,54.62,4.0
67.03999999999999,1,506.39,1.0
23.79,3,24.57,4.333333333333333
858.3100000000001,1,116.49,3.0
133.19,1,187.93,1.0
182.69,1,158.63,1.0
50.13,1,91.46,3.0
76.2,1,180.56,5.0
60.73,1,436.64,4.0
121.72,1,80.37,4.0
286.59,1,201.39,5.0
193.2,1,122.33,5.0
207.61,1,282.28,1.0
171.51000000000002,1,414.71,5.0
32.68,2,584.92,5.0
74.17,1,156.54,4.0
63.52,1,497.89,5.0
43.22,1,143.51,5.0
58.3,1,35.41,5.0
69.49,2,212.54,1.0
36.71,1,293.78,4.0
116.84,1,158.92,5.0
32.0,1,183.47,5.0
45.0,1,366.54,2.0
373.98,1,282.77,5.0
618.6,1,283.82,5.0
30.1,1,283.93,5.0
90.99,1,93.89,4.0
63.31,1,31.88,5.0
74.41000000000001,1,558.86,5.0
174.73000000000002,1,43.44,5.0
206.66,1,35.0,5.0
24.84,1,388.62,5.0
77.57,1,307.57,5.0
99.9,1,117.46,5.0
25.32,1,288.51,5.0
163.75,1,457.59,4.0
27.23,1,107.73,5.0
25.77,1,377.05,1.0
187.57,1,341.0,5.0
3297.4,1,259.95,5.0
166.91000000000005,1,172.43,3.0
126.92,1,334.79,5.0
145.65,1,460.88,3.0
51.5,1,437.67,5.0
138.6,2,46.95,5.0
105.66,1,187.8,1.0
185.26,1,593.63,5.0
96.71,1,396.76,3.0
115.9,1,538.84,5.0
96.77,1,26.79,4.0
44.38,1,276.94,4.0
32.94,1,275.01,5.0
47.87,1,110.77,5.0
80.81,1,372.64,4.0
75.06,1,19.7,1.0
66.33,1,166.82,3.0
70.72,1,278.89,3.0
87.52000000000001,1,67.48,5.0
94.3,1,298.96,5.0
18.52,1,115.39,4.0
183.63,2,403.56,3.0
176.71,1,310.66,2.0
37.82,1,427.85,5.0
228.62,1,221.85,5.0
173.82,1,293.93,5.0
162.10000000000002,1,529.46,5.0
328.64,1,95.88,1.0
140.07,1,253.98,4.0
191.46,1,28.01,4.0
204.76,1,82.44,5.0
163.3,1,177.49,5.0
73.05,1,37.74,1.0
83.51,1,131.73,4.0
193.23,1,73.86,4.0
173.67000000000002,1,24.79,5.0
43.95,2,178.8,5.0
47.75,1,89.66,5.0
48.78,2,108.54,1.0
226.44,2,122.65,5.0
249.56,1,453.93,5.0
132.07999999999998,1,370.54,5.0
93.19,1,73.69,5.0
77.65,1,326.98,5.0
30.77,1,166.9,5.0
250.39,1,266.76,5.0
38.09,1,432.74,3.0
45.32,1,6.83,5.0
114.8,1,479.63,5.0
124.56,1,30.92,5.0
37.09,1,277.29,2.0
70.74000000000001,1,262.1,5.0
166.25,1,516.81,4.0
328.49,1,265.88,4.0
23.78,1,194.51,5.0
135.41,1,528.82,5.0
139.37,1,286.85,1.0
42.77,1,14.63,4.0
50.23,1,150.62,5.0
31.1,1,460.59,5.0
55.62,1,396.95,5.0
58.71,1,149.99,5.0
73.15,1,268.26,1.0
80.98,1,104.62,3.0
21.82,1,211.63,5.0
46.2,1,68.96,5.0
308.12,2,44.82,3.0
169.0,1,434.5,5.0
180.67,1,113.88,5.0
100.34,2,279.59,5.0
138.28,1,164.66,5.0
84.13,1,131.76,4.0
198.5,1,252.41,5.0
133.48,1,233.82,5.0
319.59000000000003,2,137.03,1.0
58.79,1,194.55,5.0
72.31,1,165.83,3.0
237.07,2,468.42,5.0
53.84,1,537.66,3.0
181.87,2,13.69,5.0
470.95,1,78.75,5.0
222.71,1,277.58,5.0
152.47,1,64.89,5.0
112.83,1,22.88,5.0
31.46,2,93.69,4.0
229.65,1,342.38,5.0
98.76,1,502.86,5.0
190.67,1,242.51,4.0
85.14,1,208.64,5.0
138.6,1,209.55,5.0
80.69999999999999,1,222.61,5.0
198.11,1,115.47,5.0
91.26,1,437.54,5.0
39.28,1,224.84,4.0
175.77,1,84.73,5.0
68.27000000000001,1,150.54,4.0
115.84,1,193.57,3.0
101.73,1,19.56,5.0
68.02,1,254.57,4.0
77.09,1,24.04,4.0
140.53,1,63.43,5.0
113.07,3,566.55,5.0
97.87,1,416.38,5.0
128.45,1,162.51,5.0
110.58,1,39.78,4.0
116.94,2,182.7,5.0
340.47,1,72.72,5.0
30.1,1,358.55,5.0
43.95,1,549.98,5.0
152.35,1,577.78,1.0
13.68,2,483.01,4.0
287.56,1,468.49,5.0
104.62,1,119.0,4.0
94.58,1,523.47,5.0
49.84,1,295.7,3.0
88.18,2,416.55,5.0
93.2,1,35.63,1.0
48.0,1,461.78,5.0
171.55,1,154.36,5.0
35.65,1,10.47,4.0
58.05,1,28.33,4.0
27.92,2,349.91,5.0
38.22,1,149.91,4.0
113.24,2,132.85,1.0
314.21,1,127.46,5.0
70.91,1,206.62,3.0
76.33,1,280.64,5.0
138.92000000000002,1,142.7,5.0
117.85,1,355.64,2.0
36.78,1,315.62,1.0
200.35,1,24.87,5.0
132.99,1,293.37,5.0
221.1,1,407.42,2.0
83.57,1,131.09,5.0
60.86,1,523.39,5.0
121.01,1,698.71,5.0
46.71,1,574.63,4.0
223.69,1,282.74,5.0
109.5,1,457.87,5.0
75.42,1,27.87,4.0
35.34,1,127.79,3.0
221.08,1,88.61,5.0
66.22,2,282.93,3.0
380.74,1,200.45,3.0
107.87,1,352.99,5.0
68.3,1,311.04,5.0
25.1,1,333.72,5.0
75.25,2,162.34,1.0
47.0,2,281.69,3.0
40.0,1,412.54,5.0
30.78,2,88.4,1.0
175.98,1,110.7,1.0
48.64,1,340.91,5.0
263.24,1,187.61,2.0
77.16,1,498.69,3.0
42.0,1,282.61,4.0
69.73,1,222.78,3.0
63.89,4,534.9,4.0
82.73,2,385.67,5.0
142.56,1,17.44,4.0
187.63,1,484.87,5.0
204.98,1,258.55,5.0
125.98,1,573.62,5.0
264.08000000000004,1,30.85,5.0
150.6,1,129.8,4.0
75.06,2,93.91,3.0
162.15,1,435.76,3.0
77.21,2,37.81,2.0
210.89,1,261.53,5.0
244.14,1,202.55,1.0
58.74,2,281.47,4.0
132.9,1,42.83,5.0
1101.83,1,578.72,5.0
64.52,1,89.53,1.0
166.70000000000002,1,173.04,1.0
126.52,2,187.44,1.0
64.44,1,44.74,4.0
104.37,1,347.74,4.0
68.35,1,20.45,1.0
92.57,1,313.82,5.0
27.79,1,142.62,5.0
220.04,1,413.84,4.0
31.09,1,458.7,4.0
43.96,1,114.96,5.0
195.97,2,346.99,5.0
174.11,1,67.96,4.0
26.880000000000003,1,167.74,5.0
449.01,2,106.9,5.0
157.51,1,186.86,5.0
45.03,1,363.5,5.0
38.13,1,116.44,5.0
176.82,1,140.93,5.0
382.14,1,60.71,5.0
222.87,1,39.47,5.0
98.02,1,144.4,5.0
196.03,1,247.65,5.0
94.14,1,25.89,3.0
134.57999999999998,1,271.33,5.0
282.8,1,284.88,1.0
96.98,1,141.46,3.0
29.88,1,189.39,2.0
234.84,1,161.0,5.0
71.99,1,208.48,5.0
136.41,1,109.42,5.0
36.69,1,230.73,5.0
70.74000000000001,1,384.73,4.0
183.8,1,44.04,5.0
445.14,1,329.69,5.0
77.57,1,231.71,4.0
115.45,1,348.01,5.0
464.34,1,411.68,5.0
67.5,1,468.03,4.0
109.29,1,391.54,5.0
139.61,1,129.84,5.0
22.77,1,282.87,4.0
56.94,1,151.45,5.0
155.5,2,109.79,5.0
20.97,5,270.63,5.0
221.18,2,183.8,1.0
53.82,1,162.95,4.0
153.92,1,308.49,4.0
85.24,1,230.89,4.0
212.27,1,170.41,2.0
60.1,1,234.83,5.0
89.3,1,33.63,1.0
349.16,1,43.8,5.0
78.2,1,160.87,5.0
64.1,1,340.61,3.0
77.6,1,413.43,3.0
116.94,1,330.4,3.0
79.8,2,359.24,5.0
184.8,1,19.51,4.0
130.27,1,17.6,5.0
220.28,1,363.72,1.0
201.84,1,191.42,5.0
115.25,1,83.93,5.0
75.59,1,222.72,5.0
77.57,5,370.73,1.0
104.37,1,368.94,5.0
229.72,1,237.87,5.0
45.27,1,278.47,5.0
28.42,1,499.47,4.0
719.65,1,422.45,1.0
83.88,1,226.87,2.0
103.14,1,93.95,1.0
28.29,1,157.35,5.0
167.31,1,111.98,3.0
77.57,1,409.68,5.0
87.30000000000001,1,158.79,5.0
84.49,1,277.37,5.0
86.05000000000001,1,116.47,5.0
43.1,1,192.65,3.0
29.51,1,527.86,5.0
72.15,1,240.71,5.0
211.89,1,226.53,5.0
31.69,1,67.77,5.0
37.77,1,217.48,5.0
100.34,1,286.88,4.0
321.34,1,144.37,5.0
132.5,2,31.87,1.0
75.51,1,35.82,5.0
30.72,1,201.61,5.0
33.09,1,238.81,5.0
82.92,1,243.37,3.0
62.68,1,224.0,5.0
48.3,1,65.47,1.0
121.6,1,129.6,2.0
86.02000000000001,1,385.45,1.0
18.59,2,79.47,5.0
87.64,1,375.07,5.0
67.82,1,240.97,1.0
47.0,2,406.77,5.0
134.59,1,209.5,5.0
63.27,1,223.46,5.0
69.78,1,184.99,4.0
72.04,1,241.95,5.0
371.79,3,109.07,5.0
352.55,1,363.46,5.0
81.97999999999999,1,183.53,4.0
157.67000000000002,1,300.44,3.0
25.03,1,167.86,1.0
80.10000000000001,1,221.49,4.0
64.05,1,170.38,5.0
1052.14,1,107.64,1.0
63.44,2,90.53,5.0
31.17,1,336.85,3.0
49.09,1,440.0,4.0
113.44,2,265.93,5.0
136.6,1,132.67,4.0
76.75999999999999,1,242.86,5.0
26.61,1,107.57,5.0
56.78,1,298.69,5.0
111.02,1,282.94,3.0
105.84,1,231.62,4.0
396.97,1,544.56,5.0
214.13,1,328.53,5.0
275.34,1,272.41,1.0
71.42,1,160.69,5.0
590.0799999999999,1,366.73,1.0
65.0,1,221.93,5.0
53.91,2,282.58,5.0
74.28,1,171.73,3.0
261.45,1,570.31,1.0
49.01,1,590.41,5.0
368.66,1,21.61,4.0
96.65,1,73.56,5.0
157.07,1,27.61,5.0
70.74000000000001,2,395.81,5.0
178.89,1,408.59,1.0
144.31,1,131.6,4.0
159.9,1,165.81,1.0
145.37,2,162.8,1.0
75.46000000000001,1,120.45,5.0
162.60000000000002,1,120.74,5.0
157.21,2,216.59,4.0
103.32,1,142.98,5.0
55.09,1,459.49,2.0
38.86,1,529.51,5.0
180.76,1,279.7,5.0
106.29,1,356.84,5.0
157.91000000000005,1,169.81,5.0
349.89,1,145.34,4.0
158.17000000000002,1,198.44,3.0
21.04,2,146.85,5.0
284.62,1,366.43,5.0
73.19,1,12.59,5.0
262.27,1,229.69,5.0
49.0,3,80.48,5.0
67.5,1,270.81,5.0
95.21,1,202.68,5.0
49.92,1,50.05,3.0
80.5,3,26.69,1.0
42.09,1,263.33,3.0
42.0,1,428.45,5.0
90.66,1,234.64,5.0
444.92,1,298.64,5.0
91.79,1,536.68,4.0
104.27,1,194.89,5.0
126.23,2,229.93,3.0
146.36,1,88.7,5.0
32.95,1,280.43,5.0
112.92,1,211.41,5.0
44.29,1,125.55,5.0
67.18,1,22.77,4.0
1227.89,1,368.85,5.0
147.15,1,273.38,5.0
69.57,1,31.71,1.0
179.73,1,13.38,3.0
79.54,2,298.7,1.0
134.87,1,573.67,5.0
42.39,1,87.81,5.0
195.92,1,339.3,5.0
82.39,1,106.43,5.0
37.69,1,165.77,5.0
54.32,1,95.76,5.0
42.91,2,181.99,1.0
127.33,1,181.45,5.0
118.89,1,242.75,5.0
169.87,1,165.42,5.0
55.09,1,283.42,5.0
35.45,1,75.5,4.0
148.86,1,224.65,2.0
29.4,1,44.77,5.0
40.09,1,302.73,4.0
32.75,1,386.37,5.0
42.32,1,138.45,5.0
84.97999999999999,1,535.27,5.0
33.68,1,183.55,5.0
84.75,1,399.65,5.0
47.69,1,432.9,2.0
185.2,1,165.04,3.0
237.61,1,321.86,5.0
46.14,1,396.91,5.0
93.79,1,191.55,1.0
117.36,1,81.84,5.0
82.21,1,352.62,5.0
199.56,1,37.93,4.0
62.82,1,231.37,5.0
27.77,1,414.77,5.0
109.39,1,20.9,3.0
369.32,3,122.55,5.0
177.91,1,83.77,5.0
35.14,1,45.94,5.0
47.63,1,257.7,5.0
49.17,1,259.53,5.0
264.59,1,110.7,5.0
30.81,2,573.49,1.0
188.02,1,151.92,3.0
121.69,1,256.56,5.0
80.2,1,205.93,5.0
196.12,1,261.73,5.0
83.25,1,175.49,5.0
37.37,1,34.8,5.0
119.09,1,295.49,5.0
68.95,1,179.03,1.0
138.97,1,62.77,4.0
44.09,1,204.67,1.0
39.19,1,76.85,1.0
30.41,1,12.68,5.0
42.77,1,32.41,5.0
36.73,2,563.74,5.0
99.9,1,119.35,5.0
53.79,1,251.56,3.0
107.53,1,231.69,5.0
273.83,1,119.73,1.0
63.7,1,153.38,3.0
53.9,1,236.65,5.0
77.57,1,287.56,4.0
64.1,1,304.85,4.0
59.78,1,175.82,5.0
209.43,1,79.52,3.0
126.86,1,60.49,5.0
46.71,1,168.51,4.0
89.88000000000001,1,446.85,4.0
104.37,1,480.52,5.0
143.3,2,279.74,4.0
82.65,1,38.82,5.0
93.65,1,73.5,4.0
37.94,1,54.6,5.0
122.5,1,228.88,5.0
65.78999999999999,2,307.66,5.0
45.98,1,232.33,5.0
35.55,1,558.71,5.0
138.63,1,186.88,5.0
39.41,1,28.55,3.0
199.0,1,118.92,5.0
82.91,1,99.7,4.0
256.59,1,68.79,1.0
194.91,1,475.97,5.0
52.75,1,92.54,5.0
44.38,1,439.78,5.0
52.84,1,145.49,3.0
142.13,1,320.53,5.0
82.73,1,257.3,5.0
168.20000000000002,1,412.73,5.0
323.92999999999995,1,69.74,5.0
52.05,1,156.43,5.0
255.84,4,118.65,1.0
136.04,1,533.55,5.0
104.4,1,181.45,5.0
239.49,1,134.63,5.0
42.59,1,271.9,4.0
188.27,1,113.59,5.0
81.33,1,33.67,4.0
57.98,1,26.69,5.0
77.57,2,395.91,5.0
82.9,1,150.61,4.0
153.13,1,313.52,3.0
195.54,1,42.42,5.0
126.33,1,122.71,4.0
37.45,1,116.46,5.0
84.59,1,592.38,5.0
127.92,1,486.57,2.0
346.96,1,231.5,5.0
36.78,2,41.88,3.0
106.07,1,276.74,5.0
23.28,1,8.68,5.0
46.29,1,78.73,5.0
45.0,2,340.03,3.0
43.0,1,196.53,5.0
91.03,1,16.64,5.0
162.04000000000002,1,348.54,5.0
274.85,1,128.41,5.0
195.69,1,184.86,5.0
66.81,1,142.7,5.0
253.42,2,74.87,5.0
141.58,1,199.39,5.0
26.45,1,21.47,5.0
80.32,1,104.83,4.0
263.8,1,395.48,4.0
51.84,1,367.93,5.0
39.24,2,368.83,5.0
24.0,1,184.84,5.0
163.65,1,300.67,1.0
179.84,1,223.7,2.0
673.47,1,362.8,1.0
107.78,1,160.49,5.0
73.34,1,395.53,5.0
156.49,1,300.54,3.0
184.11,1,457.68,5.0
91.77,1,424.51,5.0
133.18,1,103.43,5.0
26.77,1,289.52,5.0
40.42,1,550.51,4.0
71.14,1,354.9,1.0
97.45,1,124.55,4.0
124.83,1,19.35,4.0
92.57,1,238.83,4.0
238.41,1,181.57,3.0
77.89,1,204.55,5.0
281.76,1,128.67,5.0
75.62,1,514.41,1.0
68.13,1,380.98,5.0
53.09,1,258.67,5.0
114.17,1,574.73,5.0
175.08,1,159.69,5.0
803.6800000000001,1,212.3,4.0
250.88,1,270.93,2.0
44.59,1,424.75,5.0
154.91,1,220.5,5.0
75.17,1,282.98,4.0
134.89,1,178.67,5.0
52.93,1,78.39,5.0
21.48,1,246.05,5.0
114.32,1,144.71,4.0
25.71,6,316.27,1.0
38.13,1,100.77,5.0
52.33,1,374.54,4.0
93.19,1,49.84,5.0
78.21,1,278.61,5.0
65.37,1,272.52,5.0
99.84,2,291.39,5.0
112.61,2,318.75,5.0
511.18,1,471.9,1.0
61.69,1,235.9,4.0
120.39,1,297.4,5.0
47.71,1,319.85,5.0
205.08,1,321.7,5.0
216.15,2,242.84,5.0
58.09,1,277.66,2.0
168.17000000000002,2,237.79,5.0
53.3,2,698.44,4.0
92.3,1,53.62,5.0
70.27,1,241.8,4.0
137.99,1,384.74,5.0
67.02,1,303.91,5.0
99.66,1,549.86,5.0
233.06,1,81.94,5.0
45.09,1,234.36,5.0
36.35,1,286.58,5.0
43.83,2,544.41,5.0
70.15,2,253.71,1.0
48.63,1,175.44,5.0
72.63,1,573.62,1.0
38.13,8,142.71,5.0
53.05,1,416.92,1.0
64.23,1,177.79,4.0
163.38000000000002,1,17.97,3.0
107.78,4,282.89,3.0
229.65,1,526.8,4.0
64.7,1,439.71,3.0
108.2,1,245.82,3.0
214.09,1,485.02,5.0
144.01,1,332.46,5.0
65.1,1,195.53,5.0
84.14,1,334.98,5.0
147.69,1,62.52,4.0
76.88,1,373.86,5.0
33.07,1,67.86,4.0
47.68,1,461.98,5.0
827.32,1,148.32,5.0
199.26,1,52.03,4.0
36.82,1,50.82,4.0
65.7,1,546.66,5.0
435.27,1,83.71,4.0
74.16,1,445.76,5.0
107.53,1,143.52,5.0
138.73,1,153.48,5.0
448.51,1,156.54,5.0
53.05,1,420.48,5.0
122.41,1,161.11,4.0
62.28,1,276.73,4.0
52.22,2,450.42,3.0
92.21,1,145.99,5.0
72.2,1,288.53,5.0
199.72,1,132.06,5.0
36.69,1,218.61,5.0
211.91,1,96.56,5.0
158.99,1,387.99,4.0
67.44,1,16.65,5.0
58.64,1,195.4,5.0
264.84000000000003,1,81.96,5.0
39.1,1,308.79,5.0
141.32,1,283.27,5.0
54.6,1,358.92,5.0
60.53,1,353.5,1.0
57.87,1,282.31,2.0
61.27,3,309.55,4.666666666666667
98.11,2,71.46,5.0
38.17,1,76.99,5.0
55.97,1,41.0,5.0
49.59,1,140.46,5.0
197.75,2,69.62,5.0
159.99,1,575.91,5.0
328.84,1,73.75,5.0
244.81,1,142.62,5.0
115.36,1,196.79,5.0
62.98,1,78.61,5.0
61.0,2,187.91,1.0
66.39,1,42.98,5.0
97.79,1,389.37,5.0
106.25,1,462.49,5.0
449.33,1,325.25,5.0
472.41,1,275.66,4.0
65.62,1,20.84,1.0
111.22,1,693.44,5.0
58.22,1,117.51,5.0
160.72,1,282.89,4.0
101.34,1,274.4,4.0
58.290000000000006,1,272.43,5.0
100.95,2,203.34,1.0
209.98,1,283.4,1.0
82.33000000000001,1,102.85,5.0
166.29,1,219.97,1.0
157.29,1,33.93,5.0
39.21,1,29.13,5.0
99.22,1,76.92,5.0
110.02,1,106.62,5.0
132.24,1,318.95,5.0
330.38,1,16.98,5.0
93.85,1,573.63,5.0
165.04,1,34.43,4.0
138.53,2,182.39,3.0
220.19,1,468.68,5.0
24.380000000000003,1,415.64,1.0
54.13,1,115.76,5.0
94.5,1,135.66,4.0
38.71,2,335.92,4.5
82.10000000000001,1,348.65,5.0
917.73,1,159.37,3.0
333.09,1,282.59,5.0
90.18,6,282.98,5.0
71.03999999999999,1,223.72,1.0
371.68,1,409.95,5.0
31.38,1,366.95,3.0
68.66,1,13.93,1.0
225.24,1,238.47,2.0
44.85,1,337.99,1.0
418.91,1,228.82,5.0
31.38,1,196.71,4.0
47.0,1,476.66,4.0
168.5,2,64.59,4.5
212.85,1,121.74,5.0
83.54,1,320.72,5.0
31.22,1,24.77,5.0
35.4,3,277.43,5.0
86.15,1,375.04,5.0
113.03,1,480.51,5.0
122.47,1,185.34,1.0
349.94,1,98.86,4.0
162.76000000000002,1,77.02,5.0
61.78,1,87.95,5.0
173.85000000000002,1,407.0,4.0
92.97,1,180.48,4.0
97.0,2,20.56,5.0
68.02,1,313.94,5.0
77.0,1,204.4,3.0
186.1,1,17.4,5.0
61.05,1,467.41,5.0
218.19,1,23.55,5.0
188.04,1,531.74,5.0
142.96,1,243.58,4.0
170.81,1,217.53,1.0
58.36,1,19.4,5.0
49.82,1,283.3,3.0
28.4,2,12.92,4.0
45.73,1,170.94,3.0
671.39,1,548.6,5.0
68.89,1,384.73,4.0
45.14,2,267.44,1.0
167.20000000000002,1,399.31,5.0
72.05,1,425.52,4.0
70.6,2,18.75,5.0
107.35,1,226.77,5.0
191.83,1,183.25,3.0
170.29,1,220.98,5.0
519.65,1,420.03,5.0
51.44,3,82.53,3.0
80.33,1,566.39,5.0
162.55,1,203.51,3.0
66.78,1,395.3,5.0
82.83000000000001,1,109.79,1.0
61.02,1,692.99,4.0
137.63,1,69.43,4.0
42.760000000000005,2,376.87,5.0
20.27,1,6.7,1.0
68.42,2,427.75,3.0
147.14,1,12.59,5.0
66.47,1,12.72,5.0
156.16,1,368.08,5.0
150.08999999999995,1,376.41,3.0
156.61,1,487.81,5.0
380.3,1,87.45,3.0
560.77,1,10.62,5.0
173.62,1,207.57,5.0
107.24,2,461.98,5.0
61.63,1,346.71,5.0
144.31,1,84.94,3.0
94.9,1,99.83,5.0
146.69,1,174.58,1.0
63.23,1,179.77,1.0
121.78,1,125.72,5.0
175.77,1,371.32,5.0
45.09,1,212.6,5.0
96.65,1,76.45,4.0
70.37,1,108.47,5.0
67.5,1,216.5,5.0
67.22,1,114.95,5.0
27.0,4,269.78,1.0
57.68,1,308.92,5.0
45.09,1,356.83,5.0
81.78,1,67.58,5.0
50.15,1,453.96,5.0
136.3,1,282.58,4.0
54.09,1,184.22,1.0
101.61,1,161.97,5.0
29.79,6,116.92,5.0
47.94,1,117.95,5.0
46.76,1,95.89,5.0
196.95,1,144.76,3.0
85.58,1,46.87,4.0
73.24000000000001,1,81.45,5.0
891.91,1,107.8,5.0
16.33,3,296.81,2.6666666666666665
284.49,1,239.46,4.0
137.27,1,49.92,4.0
83.41000000000001,1,268.75,5.0
134.41,2,165.51,1.0
162.65,1,242.83,5.0
163.22,1,209.49,5.0
112.27,1,507.51,2.0
163.91,1,419.6,5.0
176.71,1,301.83,5.0
24.97,1,271.76,4.0
81.31,1,538.6,4.0
87.39,1,41.64,5.0
90.37,1,147.67,4.0
167.92000000000002,1,80.69,3.0
226.14,1,366.59,3.0
29.75,1,288.9,4.0
28.07,1,355.8,5.0
123.33,1,147.48,5.0
23.68,1,185.74,5.0
104.26,1,193.38,5.0
181.55,1,293.64,5.0
250.7,1,27.5,1.0
2023.0,1,583.66,5.0
47.71,1,469.63,4.0
175.64,1,405.47,5.0
44.64,1,314.95,4.0
147.57,1,114.49,2.0
31.75,1,65.73,1.0
188.07,1,474.69,5.0
206.54,1,349.89,5.0
93.09,1,99.83,5.0
66.00999999999999,2,396.57,1.0
44.57,1,133.07,5.0
86.86,1,384.8,5.0
99.9,1,118.75,5.0
91.18,1,548.82,2.0
20.78,1,136.77,5.0
38.32,2,542.9,5.0
56.79,1,406.56,5.0
343.77000000000004,1,305.36,5.0
56.39,1,173.77,5.0
110.98,2,519.73,5.0
76.17,1,182.97,3.0
56.42,1,85.73,5.0
147.63,1,411.41,3.0
58.22,1,351.44,5.0
229.07,1,194.91,5.0
111.18,1,479.77,1.0
141.32999999999998,1,287.73,5.0
77.57,1,225.65,5.0
255.33,1,347.72,5.0
265.88,1,457.42,5.0
87.64,1,382.57,1.0
116.94,1,331.47,5.0
157.79000000000002,1,30.95,5.0
22.37,1,228.77,5.0
243.35,1,235.77,5.0
44.53,1,236.28,5.0
88.71,1,67.55,4.0
53.9,2,137.09,5.0
40.09,1,203.46,5.0
190.65,1,108.47,4.0
178.59,1,171.63,5.0
92.76,1,379.98,5.0
20.67,2,518.73,5.0
53.02,1,525.7,5.0
85.5,2,235.72,1.0
